COMMON_WELL_NAME,DEPTH (M),BVW (V/V),CARB_FLAG (UNITLESS),COAL_FLAG (UNITLESS),KLOGH (MD),PHIF (V/V),RHOFL (G/CM3),RHOMA (G/CM3),RW (OHMM),SAND_FLAG (UNITLESS),SW (V/V),TEMP (DEGC),VSH (V/V),LITHOTYPE
15/9-19 A,3947.0076,0.09452700000000003,0.0,0.0,0.0518,0.09452700000000003,0.8,2.65,0.0206344,0.0,1.0,119.284,0.655297,OTHER
15/9-19 A,3947.16,0.10086800000000001,0.0,0.0,0.1237,0.102132,0.8,2.65,0.0206339,0.0,1.0,119.2876,0.587931,SST-KAO-PYR
15/9-19 A,3947.3124,0.108866,0.0,0.0,0.4274,0.120437,0.8,2.65,0.0206334,0.0,0.9549,119.2912,0.611574,OTHER
15/9-19 A,3947.4648,0.11946300000000003,0.0,0.0,12.9134,0.149527,0.8,2.65,0.0206329,1.0,0.8142,119.2947,0.336911,OTHER
15/9-19 A,3947.6172,0.11817200000000003,0.0,0.0,2.6836,0.127127,0.8,2.65,0.0206324,1.0,0.94,119.2983,0.319673,OTHER
15/9-19 A,3947.7696,0.127483,0.0,0.0,19.9198,0.150254,0.8,2.65,0.0206318,1.0,0.8524,119.3019,0.254416,OTHER
15/9-19 A,3947.922,0.133127,0.0,0.0,36.0831,0.157332,0.8,2.65,0.0206313,1.0,0.8540999999999999,119.3054,0.238663,OTHER
15/9-19 A,3948.0744,0.140706,0.0,0.0,67.7166,0.172316,0.8,2.65,0.0206308,1.0,0.8275,119.309,0.341713,SST-KAO-PYR
15/9-19 A,3948.2268,0.142121,0.0,0.0,26.7701,0.160296,0.8,2.65,0.0206303,1.0,0.8979,119.3126,0.350911,SST-KAO-PYR
15/9-19 A,3948.3792,0.14738,0.0,0.0,34.5564,0.16485,0.8,2.65,0.0206297,1.0,0.9108,119.3161,0.368337,OTHER
15/9-19 A,3948.5316,0.154856,0.0,0.0,85.92929999999998,0.179535,0.8,2.65,0.0206292,1.0,0.8904999999999998,119.3197,0.405495,OTHER
15/9-19 A,3948.684,0.155624,0.0,0.0,37.6605,0.169211,0.8,2.65,0.0206287,1.0,0.9263,119.3233,0.419426,OTHER
15/9-19 A,3948.8364,0.164132,0.0,0.0,412.8016,0.194498,0.8,2.65,0.0206282,1.0,0.8437,119.3268,0.304099,OTHER
15/9-19 A,3948.9888,0.167942,0.0,0.0,824.2647,0.204175,0.8,2.65,0.0206276,1.0,0.8202,119.3304,0.308772,OTHER
15/9-19 A,3949.1412,0.164611,0.0,0.0,247.9539,0.186541,0.8,2.65,0.0206271,1.0,0.879,119.334,0.287465,C-X-X
15/9-19 A,3949.2936,0.160671,0.0,0.0,73.5959,0.171411,0.8,2.65,0.0206266,1.0,0.9327,119.3375,0.309148,OTHER
15/9-19 A,3949.446,0.161243,0.0,0.0,112.84930000000001,0.178342,0.8,2.65,0.0206261,1.0,0.9046,119.3411,0.327228,OTHER
15/9-19 A,3949.5984,0.158175,0.0,0.0,89.95879999999998,0.176184,0.8,2.65,0.0206256,1.0,0.9077,119.3447,0.341921,OTHER
15/9-19 A,3949.7508,0.151664,0.0,0.0,30.1212,0.163917,0.8,2.65,0.020625,0.9948,0.9439,119.3483,0.384515,OTHER
15/9-19 A,3949.9032,0.153539,0.0,0.0,67.8477,0.186854,0.8,2.65,0.0206245,0.0,0.8419,119.3518,0.573901,OTHER
15/9-19 A,3950.0556,0.15128,0.0,0.0,35.4965,0.188959,0.8,2.65,0.020624,0.0,0.8328999999999999,119.3554,0.748248,OTHER
15/9-19 A,3950.208,0.139707,0.0,0.0,1.0306,0.144603,0.8,2.65,0.0206235,0.0,1.0,119.359,0.730757,SST-KAO-MIC
15/9-19 A,3950.3604,0.090483,0.0,0.0,0.0294,0.090483,0.8,2.65,0.0206229,0.0,1.0,119.3625,0.713267,OTHER
15/9-19 A,3950.5128,0.06658,0.0,0.0,0.0057,0.06658,0.8,2.65,0.0206224,0.0,1.0,119.3661,0.688693,OTHER
15/9-19 A,3950.6652,0.144482,0.0,0.0,3.9487,0.148485,0.8,2.65,0.0206219,0.0,1.0,119.3697,0.577525,OTHER
15/9-19 A,3950.8176,0.152413,0.0,0.0,13.6339,0.161009,0.8,2.65,0.0206214,0.0,0.9637,119.3732,0.508832,OTHER
15/9-19 A,3950.97,0.118008,0.0,0.0,0.8911,0.118008,0.8,2.65,0.0206209,1.0,1.0,119.3768,0.413158,OTHER
15/9-19 A,3951.1224,0.169459,0.0,0.0,107.23970000000001,0.181244,0.8,2.65,0.0206203,1.0,0.9227,119.3804,0.384733,C-X-X
15/9-19 A,3951.2748,0.172315,0.0,0.0,123.0164,0.179438,0.8,2.65,0.0206198,1.0,0.9439,119.3839,0.32603,OTHER
15/9-19 A,3951.4272,0.174763,0.0,0.0,170.7706,0.182152,0.8,2.65,0.0206193,1.0,0.9454,119.3875,0.298218,OTHER
15/9-19 A,3951.5796,0.15901,0.0,0.0,26.0093,0.15901,0.8,2.65,0.0206188,1.0,1.0,119.3911,0.336604,OTHER
15/9-19 A,3951.732,0.15515,0.0,0.0,8.747199999999998,0.15515,0.8,2.65,0.0206182,1.0,1.0,119.3946,0.511465,OTHER
15/9-19 A,3951.8844,0.154058,0.0,0.0,9.8503,0.154058,0.8,2.65,0.0206177,1.0,1.0,119.3982,0.468208,OTHER
15/9-19 A,3952.0368,0.171418,0.0,0.0,32.4687,0.173845,0.8,2.65,0.0206172,1.0,1.0,119.4018,0.525782,OTHER
15/9-19 A,3952.1892,0.167023,0.0,0.0,25.0752,0.167023,0.8,2.65,0.0206167,1.0,1.0,119.4053,0.472743,SST-KAO-MIC
15/9-19 A,3952.3416,0.17046,0.0,0.0,142.7838,0.187441,0.8,2.65,0.0206162,1.0,0.9062,119.4089,0.421713,OTHER
15/9-19 A,3952.494,0.164686,0.0,0.0,59.2282,0.171216,0.8,2.65,0.0206156,1.0,0.9536,119.4125,0.353198,OTHER
15/9-19 A,3952.6464,0.166921,0.0,0.0,173.34899999999996,0.185143,0.8,2.65,0.0206151,1.0,0.897,119.416,0.342822,OTHER
15/9-19 A,3952.7988,0.163495,0.0,0.0,95.9254,0.176227,0.8,2.65,0.0206146,1.0,0.9433,119.4196,0.328663,OTHER
15/9-19 A,3952.9512,0.15091099999999996,0.0,0.0,13.5871,0.15091099999999996,0.8,2.65,0.0206141,1.0,1.0,119.4232,0.34801,OTHER
15/9-19 A,3953.1036,0.123352,0.0,0.0,1.5619,0.123352,0.8,2.65,0.0206135,1.0,1.0,119.4268,0.376802,SST-KAO-PYR
15/9-19 A,3953.256,0.08017,0.0,0.0,0.0566,0.08017,0.8,2.65,0.020613,1.0,1.0,119.4303,0.406208,OTHER
15/9-19 A,3953.4084,0.121996,0.0,0.0,0.6498,0.121996,0.8,2.65,0.0206125,1.0,1.0,119.4339,0.545535,OTHER
15/9-19 A,3953.5608,0.123239,0.0,0.0,0.5943,0.123239,0.8,2.65,0.020612,1.0,1.0,119.4375,0.584812,OTHER
15/9-19 A,3953.7132,0.151142,0.0,0.0,6.6142,0.151241,0.8,2.65,0.0206115,1.0,1.0,119.441,0.509614,OTHER
15/9-19 A,3953.8656,0.16153,0.0,0.0,137.2503,0.188287,0.8,2.65,0.0206109,1.0,0.8598,119.4446,0.443832,OTHER
15/9-19 A,3954.018,0.161498,0.0,0.0,82.8875,0.183392,0.8,2.65,0.0206104,1.0,0.8855,119.44820000000003,0.47503,OTHER
15/9-19 A,3954.1704,0.164543,0.0,0.0,261.1888,0.194532,0.8,2.65,0.0206099,1.0,0.8455,119.4517,0.40404,SST-KAO-MIC
15/9-19 A,3954.3228,0.163689,0.0,0.0,311.1504,0.192308,0.8,2.65,0.0206094,1.0,0.8469999999999999,119.4553,0.330446,OTHER
15/9-19 A,3954.4752,0.161364,0.0,0.0,164.522,0.184733,0.8,2.65,0.0206089,1.0,0.8638,119.45890000000003,0.347614,OTHER
15/9-19 A,3954.6276,0.16311,0.0,0.0,318.6496,0.192769,0.8,2.65,0.0206083,1.0,0.8348999999999999,119.4624,0.332644,OTHER
15/9-19 A,3954.78,0.164961,0.0,0.0,676.2141,0.196407,0.8,2.65,0.0206078,1.0,0.8283,119.466,0.227475,OTHER
15/9-19 A,3954.9324,0.16868,0.0,0.0,923.0381,0.203448,0.8,2.65,0.0206073,1.0,0.8181,119.46960000000003,0.272564,OTHER
15/9-19 A,3955.0848,0.174803,0.0,0.0,2548.4534,0.219278,0.8,2.65,0.0206068,1.0,0.7874,119.4731,0.305307,SST-KAO-MIC
15/9-19 A,3955.2372,0.172534,0.0,0.0,529.5005,0.200795,0.8,2.65,0.0206062,1.0,0.8484,119.4767,0.350782,OTHER
15/9-19 A,3955.3896,0.167941,0.0,0.0,112.8719,0.181137,0.8,2.65,0.0206057,1.0,0.9151,119.48030000000003,0.371891,OTHER
15/9-19 A,3955.542,0.157929,0.0,0.0,15.8344,0.157929,0.8,2.65,0.0206052,1.0,1.0,119.4838,0.427069,OTHER
15/9-19 A,3955.6944,0.168181,0.0,0.0,243.4043,0.183682,0.8,2.65,0.0206047,1.0,0.9053000000000002,119.4874,0.245743,OTHER
15/9-19 A,3955.8468,0.16506,0.0,0.0,76.1174,0.170862,0.8,2.65,0.0206042,1.0,0.9562,119.49100000000003,0.29305,OTHER
15/9-19 A,3955.9992,0.169185,0.0,0.0,298.919,0.188332,0.8,2.65,0.0206036,1.0,0.8912,119.4945,0.275535,OTHER
15/9-19 A,3956.1516,0.162211,0.0,0.0,50.5849,0.163854,0.8,2.65,0.0206031,1.0,0.9837,119.4981,0.269653,C-X-X
15/9-19 A,3956.304,0.165761,0.0,0.0,195.101,0.18209,0.8,2.65,0.0206026,1.0,0.905,119.50170000000003,0.268307,OTHER
15/9-19 A,3956.4564,0.163712,0.0,0.0,178.6276,0.176778,0.8,2.65,0.0206021,1.0,0.9174000000000002,119.5052,0.202475,OTHER
15/9-19 A,3956.6088,0.163449,0.0,0.0,198.5635,0.176218,0.8,2.65,0.0206016,1.0,0.9177,119.5088,0.170545,OTHER
15/9-19 A,3956.7612,0.163227,0.0,0.0,144.0774,0.1763,0.8,2.65,0.020601,1.0,0.9171,119.51240000000003,0.241495,OTHER
15/9-19 A,3956.9136,0.157649,0.0,0.0,40.6723,0.162184,0.8,2.65,0.0206005,1.0,0.9653,119.5159,0.290287,OTHER
15/9-19 A,3957.066,0.122858,0.0,0.0,2.3783,0.122858,0.8,2.65,0.0206,1.0,1.0,119.5195,0.277594,OTHER
15/9-19 A,3957.2184,0.1486,0.0,0.0,7.7714,0.164671,0.8,2.65,0.0205995,0.0,0.9083000000000002,119.52310000000003,0.689485,SST-KAO-MIC
15/9-19 A,3957.3708,0.136844,0.0,0.0,1.2189,0.136844,0.8,2.65,0.0205989,0.0,1.0,119.5266,0.646515,OTHER
15/9-19 A,3957.5232,0.144647,0.0,0.0,12.2882,0.173624,0.8,2.65,0.0205984,0.0,0.8682999999999998,119.5302,0.733248,OTHER
15/9-19 A,3957.6756,0.147514,0.0,0.0,55.5891,0.185616,0.8,2.65,0.0205979,1.0,0.8429,119.53380000000003,0.597356,OTHER
15/9-19 A,3957.828,0.151217,0.0,0.0,196.5452,0.198939,0.8,2.65,0.0205974,1.0,0.7654999999999998,119.5373,0.536297,OTHER
15/9-19 A,3957.9804,0.15002299999999996,0.0,0.0,116.8811,0.186366,0.8,2.65,0.0205969,1.0,0.7958,119.5409,0.44799,OTHER
15/9-19 A,3958.1328,0.13694,0.0,0.0,4.2932,0.13694,0.8,2.65,0.0205963,1.0,1.0,119.54450000000003,0.374644,C-X-X
15/9-19 A,3958.2852,0.144297,0.0,0.0,9.8797,0.148063,0.8,2.65,0.0205958,1.0,0.9854,119.548,0.371644,OTHER
15/9-19 A,3958.4376,0.147378,0.0,0.0,17.5937,0.154031,0.8,2.65,0.0205953,1.0,0.981,119.5516,0.341812,OTHER
15/9-19 A,3958.59,0.148737,0.0,0.0,16.257,0.154593,0.8,2.65,0.0205948,1.0,0.9955,119.55520000000003,0.36796,OTHER
15/9-19 A,3958.7424,0.147698,0.0,0.0,10.4104,0.148134,0.8,2.65,0.0205943,1.0,1.0,119.5587,0.361406,OTHER
15/9-19 A,3958.8948,0.14769,0.0,0.0,12.8818,0.14810799999999996,0.8,2.65,0.0205937,1.0,0.9851,119.5623,0.314743,OTHER
15/9-19 A,3959.0472,0.154163,0.0,0.0,90.9878,0.174092,0.8,2.65,0.0205932,1.0,0.8674,119.56590000000003,0.30598,OTHER
15/9-19 A,3959.1996,0.157537,0.0,0.0,237.3248,0.18732,0.8,2.65,0.0205927,1.0,0.8311,119.5694,0.309455,SST-KAO-PYR
15/9-19 A,3959.352,0.14869099999999996,0.0,0.0,16.202,0.150432,0.8,2.65,0.0205922,1.0,0.9940000000000002,119.573,0.302129,OTHER
15/9-19 A,3959.5044,0.079738,0.0,0.0,0.0716,0.079738,0.8,2.65,0.0205917,0.0,1.0,119.57660000000003,0.348455,OTHER
15/9-19 A,3959.6568,0.093997,0.0,0.0,0.2237,0.093997,0.8,2.65,0.0205911,0.0,1.0,119.5801,0.329079,OTHER
15/9-19 A,3959.8092,0.103207,0.0,0.0,0.2391,0.103207,0.8,2.65,0.0205906,0.0,1.0,119.5837,0.462069,OTHER
15/9-19 A,3959.9616,0.11185800000000001,0.0,0.0,0.2719,0.11185800000000001,0.8,2.65,0.0205901,0.0,1.0,119.5872,0.572495,OTHER
15/9-19 A,3960.114,0.056974,0.0,0.0,0.0046,0.056974,0.8,2.65,0.0205896,0.0,1.0,119.5908,0.580634,SST-KAO-PYR
15/9-19 A,3960.2664,0.059987,0.0,0.0,0.0014,0.059987,0.8,2.65,0.0205891,0.0,1.0,119.5944,0.620968,OTHER
15/9-19 A,3960.4188,0.063769,0.0,0.0,0.0013,0.063769,0.8,2.65,0.0205885,0.0,1.0,119.59800000000003,0.661302,OTHER
15/9-19 A,3960.5712,0.078859,0.0,0.0,0.0042,0.078859,0.8,2.65,0.020588,0.0,1.0,119.6015,0.701636,OTHER
15/9-19 A,3960.7236,0.08268799999999998,0.0,0.0,0.0145,0.08268799999999998,0.8,2.65,0.0205875,0.0,1.0,119.6051,0.74197,OTHER
15/9-19 A,3960.876,0.135798,0.0,0.0,6.0765,0.152009,0.8,2.65,0.020587,0.0065,0.9293,119.6087,0.545615,OTHER
15/9-19 A,3961.0284,0.144176,0.0,0.0,34.1857,0.173828,0.8,2.65,0.0205865,1.0,0.8499999999999999,119.6122,0.514327,OTHER
15/9-19 A,3961.1808,0.147285,0.0,0.0,50.2348,0.167555,0.8,2.65,0.0205859,1.0,0.898,119.6158,0.330376,SST-KAO-PYR
15/9-19 A,3961.3332,0.154639,0.0,0.0,115.0336,0.178336,0.8,2.65,0.0205854,1.0,0.883,119.6194,0.32296,OTHER
15/9-19 A,3961.4856,0.161407,0.0,0.0,295.0659,0.191966,0.8,2.65,0.0205849,1.0,0.854,119.6229,0.336495,OTHER
15/9-19 A,3961.638,0.156793,0.0,0.0,37.256,0.167631,0.8,2.65,0.0205844,1.0,0.9564,119.6265,0.396505,OTHER
15/9-19 A,3961.7904,0.122341,0.0,0.0,1.1335,0.122341,0.8,2.65,0.0205839,1.0,1.0,119.63,0.430238,OTHER
15/9-19 A,3961.9428,0.124316,0.0,0.0,1.7921,0.124316,0.8,2.65,0.0205833,1.0,1.0,119.6336,0.362366,OTHER
15/9-19 A,3962.0952,0.1394,0.0,0.0,5.4001,0.1394,0.8,2.65,0.0205828,1.0,1.0,119.6372,0.364198,SST-KAO-PYR
15/9-19 A,3962.2476,0.156563,0.0,0.0,131.6525,0.182313,0.8,2.65,0.0205823,1.0,0.878,119.6407,0.357287,OTHER
15/9-19 A,3962.4,0.158247,0.0,0.0,304.2531,0.191539,0.8,2.65,0.0205818,1.0,0.8500999999999999,119.6443,0.32301,OTHER
15/9-19 A,3962.5524,0.150317,0.0,0.0,30.742,0.159028,0.8,2.65,0.0205813,1.0,0.9812,119.6479,0.300574,OTHER
15/9-19 A,3962.7048,0.148568,0.0,0.0,20.1993,0.152635,0.8,2.65,0.0205807,1.0,1.0,119.6514,0.289495,OTHER
15/9-19 A,3962.8572,0.155842,0.0,0.0,254.3239,0.183579,0.8,2.65,0.0205802,1.0,0.8685,119.655,0.234564,OTHER
15/9-19 A,3963.0096,0.156951,0.0,0.0,410.2985,0.193869,0.8,2.65,0.0205797,1.0,0.8256,119.6586,0.295347,OTHER
15/9-19 A,3963.162,0.14282,0.0,0.0,10.0955,0.143963,0.8,2.65,0.0205792,1.0,1.0,119.6621,0.301337,SST-KAO-PYR
15/9-19 A,3963.3144,0.14081900000000003,0.0,0.0,9.7265,0.145937,0.8,2.65,0.0205787,1.0,0.9917,119.6657,0.34102,OTHER
15/9-19 A,3963.4668,0.13982000000000003,0.0,0.0,11.0948,0.150792,0.8,2.65,0.0205781,1.0,0.941,119.6693,0.390109,OTHER
15/9-19 A,3963.6192,0.137191,0.0,0.0,8.8865,0.14757999999999996,0.8,2.65,0.0205776,1.0,0.9394,119.6728,0.386921,OTHER
15/9-19 A,3963.7716,0.133891,0.0,0.0,6.1667,0.141645,0.8,2.65,0.0205771,1.0,0.9679,119.6764,0.371297,OTHER
15/9-19 A,3963.924,0.096933,0.0,0.0,0.2252,0.096933,0.8,2.65,0.0205766,0.0,1.0,119.68,0.374624,OTHER
15/9-19 A,3964.0764,0.108063,0.0,0.0,0.334,0.108063,0.8,2.65,0.0205761,0.0,1.0,119.6835,0.467109,SST-KAO-PYR
15/9-19 A,3964.2288,0.072573,0.0,0.0,0.0158,0.072573,0.8,2.65,0.0205755,0.0,1.0,119.6871,0.561832,SST-KAO-PYR
15/9-19 A,3964.3812,0.07997,0.0,0.0,0.0188,0.07997,0.8,2.65,0.020575,0.0,1.0,119.6907,0.642109,OTHER
15/9-19 A,3964.5336,0.082692,0.0,0.0,0.0214,0.082692,0.8,2.65,0.0205745,0.0,1.0,119.6942,0.658168,OTHER
15/9-19 A,3964.686,0.102086,0.0,0.0,0.122,0.102086,0.8,2.65,0.020574,0.0,1.0,119.6978,0.590238,OTHER
15/9-19 A,3964.8384,0.116699,0.0,0.0,0.4632,0.116699,0.8,2.65,0.0205735,0.0,1.0,119.7014,0.534317,OTHER
15/9-19 A,3964.9908,0.130773,0.0,0.0,4.5248,0.14367700000000003,0.8,2.65,0.0205729,1.0,0.9774,119.7049,0.47104,OTHER
15/9-19 A,3965.1432,0.137218,0.0,0.0,24.4776,0.164352,0.8,2.65,0.0205724,1.0,0.8886,119.7085,0.435248,SST-KAO-PYR
15/9-19 A,3965.2956,0.138752,0.0,0.0,27.7897,0.160524,0.8,2.65,0.0205719,1.0,0.9087,119.712,0.346436,OTHER
15/9-19 A,3965.448,0.137545,0.0,0.0,8.752,0.144927,0.8,2.65,0.0205714,1.0,0.9871,119.7156,0.347772,OTHER
15/9-19 A,3965.6004,0.134097,0.0,0.0,3.7743,0.134097,0.8,2.65,0.0205709,1.0,1.0,119.7192,0.357129,OTHER
15/9-19 A,3965.7528,0.145216,0.0,0.0,32.0506,0.16582,0.8,2.65,0.0205703,1.0,0.899,119.7227,0.400208,OTHER
15/9-19 A,3965.9052,0.14389,0.0,0.0,23.8259,0.161639,0.8,2.65,0.0205698,1.0,0.913,119.7263,0.397693,OTHER
15/9-19 A,3966.0576,,0.0,0.0,14.9808,0.153007,0.8,2.65,,1.0,,,0.360347,OTHER
15/9-19 A,3966.21,,0.0,0.0,8.1225,0.144897,0.8,2.65,,1.0,,,0.407132,SST-KAO-PYR
15/9-19 A,3966.3624,,0.0,0.0,,,0.9,,,,,,0.37726,OTHER
15/9-19 A,3966.5148,,0.0,0.0,,,0.9,,,,,,0.342988,OTHER
15/9-19 A,3966.6672,,0.0,0.0,,,0.9,,,,,,0.377284,OTHER
15/9-19 A,3966.8196,,0.0,0.0,,,0.9,,,,,,0.355036,OTHER
15/9-19 A,3966.972,,0.0,0.0,,,0.9,,,,,,0.3075,OTHER
15/9-19 A,3967.1244,,0.0,0.0,,,0.9,,,,,,0.235133,SST-KAO-PYR
15/9-19 A,3967.2768,,0.0,0.0,,,0.9,,,,,,0.217172,OTHER
15/9-19 A,3967.4292,,0.0,0.0,,,0.9,,,,,,0.223517,OTHER
15/9-19 A,3967.5816,,0.0,0.0,,,0.9,,,,,,0.234176,OTHER
15/9-19 A,3967.734,,0.0,0.0,,,0.9,,,,,,0.221896,OTHER
15/9-19 A,3967.8864,,0.0,0.0,,,0.9,,,,,,0.247353,OTHER
15/9-19 A,3968.0388,,0.0,0.0,,,0.9,,,,,,0.322881,OTHER
15/9-19 A,3968.1912,,0.0,0.0,,,0.9,,,,,,0.302293,SST-KAO-PYR
15/9-19 A,3968.3436,,0.0,0.0,,,0.9,,,,,,0.328,OTHER
15/9-19 A,3968.496,,0.0,0.0,,,0.9,,,,,,0.357479,OTHER
15/9-19 A,3968.6484,,0.0,0.0,,,0.9,,,,,,0.359008,OTHER
15/9-19 A,3968.8008,,0.0,0.0,,,0.9,,,,,,0.379231,OTHER
15/9-19 A,3968.9532,,0.0,0.0,,,0.9,,,,,,0.262704,OTHER
15/9-19 A,3969.1056,,0.0,0.0,,,0.9,,,,,,0.23548,SST-KAO-PYR
15/9-19 A,3969.258,,0.0,0.0,,,0.9,,,,,,0.19769,OTHER
15/9-19 A,3969.4104,,0.0,0.0,,,0.9,,,,,,0.178505,OTHER
15/9-19 A,3969.5628,,0.0,0.0,,,0.9,,,,,,0.17323,OTHER
15/9-19 A,3969.7152,,0.0,0.0,,,0.9,,,,,,0.168036,OTHER
15/9-19 A,3969.8676,,0.0,0.0,,,0.9,,,,,,0.154604,OTHER
15/9-19 A,3970.02,,0.0,0.0,,,0.9,,,,,,0.168067,OTHER
15/9-19 A,3970.1724,,0.0,0.0,,,0.9,,,,,,0.091429,SST-KAO-PYR
15/9-19 A,3970.3248,,0.0,0.0,,,0.9,,,,,,0.072606,OTHER
15/9-19 A,3970.4772,,0.0,0.0,,,0.9,,,,,,0.04267,OTHER
15/9-19 A,3970.6296,,0.0,0.0,,,0.9,,,,,,0.022383,OTHER
15/9-19 A,3970.782,,0.0,0.0,,,0.9,,,,,,0.07499799999999998,OTHER
15/9-19 A,3970.9344,,0.0,0.0,,,0.9,,,,,,0.030844,OTHER
15/9-19 A,3971.0868,,0.0,0.0,,,0.9,,,,,,0.087374,CLST-X-X
15/9-19 A,3971.2392,,0.0,0.0,,,0.9,,,,,,0.146028,OTHER
15/9-19 A,3971.3916,,0.0,0.0,,,0.9,,,,,,0.17322399999999996,OTHER
15/9-19 A,3971.544,,0.0,0.0,,,0.9,,,,,,0.242386,OTHER
15/9-19 A,3971.6964,,0.0,0.0,,,0.9,,,,,,0.260702,OTHER
15/9-19 A,3971.8488,,0.0,0.0,,,0.9,,,,,,0.293335,OTHER
15/9-19 A,3972.0012,,,0.0,,,0.9,,,,,,0.394787,OTHER
15/9-19 A,3972.1536,,,0.0,,,0.9,,,,,,0.389302,SST-KAO-MIC
15/9-19 A,3972.306,,0.0,0.0,,,0.9,,,,,,0.397977,OTHER
15/9-19 A,3972.4584,,0.0,0.0,,,0.9,,,,,,0.364123,OTHER
15/9-19 A,3972.6108,,0.0,0.0,,,0.9,,,,,,0.403544,OTHER
15/9-19 A,3972.7632,,0.0,0.0,,,0.9,,,,,,0.382624,OTHER
15/9-19 A,3972.9156,,0.0,0.0,,,0.9,,,,,,0.308615,OTHER
15/9-19 A,3973.068,,,0.0,,,0.9,,,,,,0.350072,SST-KAO-MIC
15/9-19 A,3973.2204,,,0.0,,,0.9,,,,,,0.293853,SST-KAO-MIC
15/9-19 A,3973.3728,,0.0,0.0,,,0.9,,,,,,0.299711,OTHER
15/9-19 A,3973.5252,,0.0,0.0,,,0.9,,,,,,0.250584,OTHER
15/9-19 A,3973.6776,,0.0,0.0,,,0.9,,,,,,0.272091,OTHER
15/9-19 A,3973.83,,0.0,0.0,,,0.9,,,,,,0.260757,OTHER
15/9-19 A,3973.9824,,,0.0,,,0.9,,,,,,0.297743,OTHER
15/9-19 A,3974.1348,,,0.0,,,0.9,,,,,,0.341805,SST-KAO-MIC
15/9-19 A,3974.2872,,0.0,0.0,,,0.9,,,,,,0.263865,OTHER
15/9-19 A,3974.4396,,0.0,0.0,,,0.9,,,,,,0.29927,OTHER
15/9-19 A,3974.592,,0.0,0.0,,,0.9,,,,,,0.156433,OTHER
15/9-19 A,3974.7444,,0.0,0.0,,,0.9,,,,,,0.108115,OTHER
15/9-19 A,3974.8968,,0.0,0.0,,,0.9,,,,,,0.11021,OTHER
15/9-19 A,3975.0492,,,0.0,,,0.9,,,,,,0.129608,OTHER
15/9-19 A,3975.2016,,,0.0,,,0.9,,,,,,0.120898,SST-KAO-MIC
15/9-19 A,3975.354,,0.0,0.0,,,0.9,,,,,,0.14505,OTHER
15/9-19 A,3975.5064,,0.0,0.0,,,0.9,,,,,,0.135718,OTHER
15/9-19 A,3975.6588,,0.0,0.0,,,0.9,,,,,,0.147752,OTHER
15/9-19 A,3975.8112,,0.0,0.0,,,0.9,,,,,,0.163617,OTHER
15/9-19 A,3975.9636,,,0.0,,,0.9,,,,,,0.162911,OTHER
15/9-19 A,3976.116,,,0.0,,,0.9,,,,,,0.235287,OTHER
15/9-19 A,3976.2684,,0.0,0.0,,,0.9,,,,,,0.268085,OTHER
15/9-19 A,3976.4208,,0.0,0.0,,,0.9,,,,,,0.551062,OTHER
15/9-19 A,3976.5732,,0.0,0.0,,,0.9,,,,,,0.563945,OTHER
15/9-19 A,3976.7256,,0.0,0.0,,,0.9,,,,,,0.503545,OTHER
15/9-19 A,3976.878,,0.0,0.0,,,0.9,,,,,,0.580298,OTHER
15/9-19 A,3977.0304,,,0.0,,,0.9,,,,,,0.522414,OTHER
15/9-19 A,3977.1828,,,0.0,,,0.9,,,,,,0.606676,SLTST-X-ARG
15/9-19 A,3977.3352,,0.0,0.0,,,0.9,,,,,,0.611386,OTHER
15/9-19 A,3977.4876,,0.0,0.0,,,0.9,,,,,,0.413951,OTHER
15/9-19 A,3977.64,,0.0,0.0,,,0.9,,,,,,0.292738,OTHER
15/9-19 A,3977.7924,,0.0,0.0,,,0.9,,,,,,0.157106,OTHER
15/9-19 A,3977.9448,,,0.0,,,0.9,,,,,,0.142923,OTHER
15/9-19 A,3978.0972,,,0.0,,,0.9,,,,,,0.105054,SST-KAO-MIC
15/9-19 A,3978.2496,,0.0,0.0,,,0.9,,,,,,0.169546,OTHER
15/9-19 A,3978.402,,0.0,0.0,,,0.9,,,,,,0.130784,OTHER
15/9-19 A,3978.5544,,0.0,0.0,,,0.9,,,,,,0.305585,OTHER
15/9-19 A,3978.7068,,0.0,0.0,,,0.9,,,,,,0.270265,OTHER
15/9-19 A,3978.8592,,0.0,0.0,,,0.9,,,,,,0.308252,OTHER
15/9-19 A,3979.0116,,,0.0,,,0.9,,,,,,0.288507,OTHER
15/9-19 A,3979.164,,,0.0,,,0.9,,,,,,0.257366,SST-KAO-MIC
15/9-19 A,3979.3164,,0.0,0.0,,,0.9,,,,,,0.223702,OTHER
15/9-19 A,3979.4688,,0.0,0.0,,,0.9,,,,,,0.24916,OTHER
15/9-19 A,3979.6212,,0.0,0.0,,,0.9,,,,,,0.244433,OTHER
15/9-19 A,3979.7736,,0.0,0.0,,,0.9,,,,,,0.247764,OTHER
15/9-19 A,3979.926,,,0.0,,,0.9,,,,,,0.281876,OTHER
15/9-19 A,3980.0784,,,0.0,,,0.9,,,,,,0.199626,SST-KAO-MIC
15/9-19 A,3980.2308,,,0.0,,,0.9,,,,,,0.223958,SST-KAO-MIC
15/9-19 A,3980.3832,,0.0,0.0,,,0.9,,,,,,0.297681,OTHER
15/9-19 A,3980.5356,,0.0,0.0,,,0.9,,,,,,0.180037,OTHER
